"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
29,"Hillsborough","Florida","NOAH COMMUNITY OUTREACH INC.","0","0","0","0"
29,"Hillsborough","Florida","THE COLONNADE AT NORTHDALE","2","2","0","0"
29,"Hillsborough","Florida","HAWTHORNE HEALTH AND REHAB OF BRANDON","9","9","0","0"
29,"Hillsborough","Florida","CAMERON ALF III CORP","0","0","0","0"
29,"Hillsborough","Florida","STONE LEDGE MANOR","0","0","0","0"
29,"Hillsborough","Florida","NEURORESTORATIVE FLORIDA","0","0","0","0"
29,"Hillsborough","Florida","TWIN CREEKS ASSISTED LIVING AND MEMORY CARE","0","0","0","0"
29,"Hillsborough","Florida","CLARIDGE HOUSE AT THE BRIDGES (THE)","0","0","0","0"
29,"Hillsborough","Florida","CROSSINGS AT RIVERVIEW, THE","1","1","0","0"
29,"Hillsborough","Florida","PALM GARDEN OF TAMPA","2","2","0","0"
29,"Hillsborough","Florida","INSPIRED LIVING AT TAMPA","0","0","0","0"
29,"Hillsborough","Florida","ROCKY CREEK VILLAGE","0","0","0","0"
29,"Hillsborough","Florida","HAWTHORNE INN OF BRANDON","0","0","0","0"
29,"Hillsborough","Florida","COLONIAL ASSISTED LIVING AT TAMPA FL","0","0","0","0"
29,"Hillsborough","Florida","BUENA VIDA CARE CORP","0","0","0","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT NEW TAMPA, LLC","1","1","0","0"
29,"Hillsborough","Florida","A GUARDIAN'S HOPE (ALLADIAN GROUP HOME)","0","0","0","0"
29,"Hillsborough","Florida","HOMEWOOD RESIDENCE AT FREEDOM PLAZA","3","3","0","0"
29,"Hillsborough","Florida","NEW HORIZONS GROUP HOMES INC","0","0","0","0"
29,"Hillsborough","Florida","CENTRAL PARK HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
29,"Hillsborough","Florida","FEEL AT HOME INC","0","0","0","0"
29,"Hillsborough","Florida","SOLARIS HEALTHCARE PLANT CITY","0","0","0","0"
29,"Hillsborough","Florida","TESSERA OF BRANDON","0","0","0","0"
29,"Hillsborough","Florida","BRANDON HEALTH AND REHABILITATION CENTER","1","1","0","0"
29,"Hillsborough","Florida","FEELS LIKE HOME IN TAMPA ALF INC","0","0","0","0"
29,"Hillsborough","Florida","REHABILITATION AND HEALTHCARE CENTER OF TAMPA","4","4","0","0"
29,"Hillsborough","Florida","INSPIRED LIVING AT SUN CITY CENTER","0","0","0","0"
29,"Hillsborough","Florida","WOODBRIDGE CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT SOUTH TAMPA","0","0","0","0"
29,"Hillsborough","Florida","ROCKWOOD GROUP HOME","0","0","0","0"
30,"Holmes","Florida","BONIFAY NURSING AND REHAB CENTER","1","1","0","0"
31,"Indian River","Florida","CONSULATE HEALTH CARE OF VERO BEACH","1","1","0","0"
31,"Indian River","Florida","GREEN GABLES ASSISTED LIVING","0","0","0","0"
31,"Indian River","Florida","PALM GARDEN OF VERO BEACH","0","0","0","0"
31,"Indian River","Florida","SONATA VERO BEACH","0","0","0","0"
31,"Indian River","Florida","HARBORCHASE OF VERO BEACH","5","5","0","0"
31,"Indian River","Florida","BROOKDALE VERO BEACH SOUTH","1","1","0","0"
31,"Indian River","Florida","FLORIDA BAPTIST RETIREMENT CENTER, INC.","0","0","0","0"
31,"Indian River","Florida","ROSEWOOD MANOR OF VERO BEACH, LLC","4","4","0","0"
31,"Indian River","Florida","SOLARIS SENIOR LIVING VERO BEACH","1","1","0","0"
31,"Indian River","Florida","FLORIDA BAPTIST RETIREMENT CENTER","0","0","0","0"
31,"Indian River","Florida","WILLOWBROOKE COURT AT INDIAN RIVER ESTATES","0","0","0","0"
31,"Indian River","Florida","ISLES OF VERO BEACH","0","0","0","0"
31,"Indian River","Florida","PELICAN LANDING ASSISTED LIVING AND MEMORY CARE","0","0","0","0"
31,"Indian River","Florida","GRACE REHABILITATION CENTER OF VERO BEACH","0","0","0","0"
31,"Indian River","Florida","RENAISSANCE SENIOR LIVING","0","0","0","0"
31,"Indian River","Florida","SEA BREEZE REHAB AND NURSING CENTER","0","0","0","0"
31,"Indian River","Florida","OAKBRIDGE TERRACE ASSISTED LIVING AT INDIAN RIVER ESTATES","1","1","0","0"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FACILITY III","0","0","0","0"
32,"Jackson","Florida","SUNLAND MARIANNA FACILITY V","0","0","0","0"
32,"Jackson","Florida","SIGNATURE HEALTHCARE OF NORTH FLORIDA","0","0","0","0"
32,"Jackson","Florida","SIGNATURE HEALTHCARE AT THE COURTYARD","0","0","0","0"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FAC I","0","0","0","0"
32,"Jackson","Florida","MARIANNA HEALTH AND REHABILITATION CENTER","5","4","1","0"
33,"Jefferson","Florida","BRYNWOOD HEALTH AND REHABILITATION CENTER","0","0","0","0"
33,"Jefferson","Florida","CROSS LANDINGS HEALTH AND REHABILITATION CENTER","4","4","0","0"
34,"Lafayette","Florida","LAFAYETTE NURSING AND REHABILITATION CENTER","0","0","0","0"
35,"Lake","Florida","BAYVIEW CENTER","3","3","0","0"
35,"Lake","Florida","LAKE EUSTIS HEALTH AND REHABILITATION CENTER","0","0","0","0"
35,"Lake","Florida","LADY LAKE SPECIALTY CARE CENTER","0","0","0","0"
35,"Lake","Florida","VISTA LAKE","0","0","0","0"
35,"Lake","Florida","ADVENTHEALTH CARE CENTER WATERMAN","0","0","0","0"
35,"Lake","Florida","SOUTH CAMPUS CARE CENTER","4","3","0","1"
35,"Lake","Florida","ELAN SPANISH SPRINGS","0","0","0","0"
35,"Lake","Florida","REGENCY PARK","0","0","0","0"
35,"Lake","Florida","CERTUS MTD OPCO, LLC","0","0","0","0"
35,"Lake","Florida","PLEASANTVILLE ALF","0","0","0","0"
35,"Lake","Florida","NORTH CAMPUS REHABILITATION AND NURSING CENTER","0","0","0","0"
35,"Lake","Florida","AVANTE AT MT DORA, INC.","0","0","0","0"
35,"Lake","Florida","AVANTE AT LEESBURG, INC","0","0","0","0"
35,"Lake","Florida","OSPREY LODGE","0","0","0","0"
35,"Lake","Florida","HARBORCHASE OF VILLAGES CROSSING","0","0","0","0"
35,"Lake","Florida","ATRIA LADY LAKE","0","0","0","0"
35,"Lake","Florida","LAKES OF CLERMONT HEALTH AND REHABILITATION CENTER, THE","0","0","0","0"
35,"Lake","Florida","THE COVE AT TAVARES VILLAGE","2","2","0","0"
35,"Lake","Florida","SOMERSET","0","0","0","0"
35,"Lake","Florida","CRANES VIEW LODGE, LLC","0","0","0","0"
35,"Lake","Florida","FREEDOM POINTE AT THE VILLAGES REHABILITATION AND HEALTHCARE CTR","0","0","0","0"
35,"Lake","Florida","NEULIFE NEUROLOGICAL SERVICES, LLC","0","0","0","0"
35,"Lake","Florida","RULEME CENTER","0","0","0","0"
35,"Lake","Florida","SUPERIOR RESIDENCES OF CLERMONT","0","0","0","0"
35,"Lake","Florida","BRIDGEWATER AT WATERMAN VILLAGE (THE)","0","0","0","0"
35,"Lake","Florida","VILLAGES REHABILITATION AND NURSING CENTER, THE","0","0","0","0"
35,"Lake","Florida","CLERMONT HEALTH AND REHABILITATION CENTER","0","0","0","0"
36,"Lee","Florida","ATRIUM AT LIBERTY PARK","0","0","0","0"
36,"Lee","Florida","SPRINGWOOD COURT","2","2","0","0"
36,"Lee","Florida","CONSULATE HEALTH CARE OF NORTH FORT MYERS","0","0","0","0"
36,"Lee","Florida","PACIFICA SENIOR LIVING FORT MYERS","3","3","0","0"
36,"Lee","Florida","CAPE WEST LLC","4","4","0","0"
36,"Lee","Florida","EVANS HEALTH CARE","5","5","0","0"
36,"Lee","Florida","MANORCARE HEALTH SERVICES","7","7","0","0"
36,"Lee","Florida","WOODLANDS (THE)","1","1","0","0"
36,"Lee","Florida","PALMVIEW AT GULF COAST VILLAGE","0","0","0","0"
36,"Lee","Florida","THRIVE AT BEACHWALK","8","8","0","0"
36,"Lee","Florida","BROOKDALE SANTA BARBARA","0","0","0","0"
36,"Lee","Florida","RENAISSANCE AT THE TERRACES","0","0","0","0"
36,"Lee","Florida","THE OPAL AT CAPE CORAL","0","0","0","0"
36,"Lee","Florida","BROOKDALE BONITA SPRINGS","0","0","0","0"
36,"Lee","Florida","FORT MYERS REHABILITATION AND NURSING CENTER","14","13","1","0"
36,"Lee","Florida","KING'S CROWN-SHELL POINT VILLAGE","0","0","0","0"
36,"Lee","Florida","HERITAGE PARK REHABILITATION AND HEALTHCARE","7","7","0","0"
36,"Lee","Florida","LEHIGH ACRES HEALTH AND REHABILITATION CENTER","6","6","0","0"
36,"Lee","Florida","HEARTLAND HEALTH CARE CENTER-FT MYERS","7","7","0","0"
36,"Lee","Florida","LIFE CARE CENTER OF ESTERO","7","7","0","0"
36,"Lee","Florida","SIGNATURE HEALTHCARE AT COLLEGE PARK","0","0","0","0"
36,"Lee","Florida","RENAISSANCE AT THE TERRACES","0","0","0","0"
36,"Lee","Florida","PONDELLA RESIDENTIAL CARE LLC","0","0","0","0"
36,"Lee","Florida","WINKLER COURT","1","1","0","0"
36,"Lee","Florida","CAPE CORAL SHORES","1","1","0","0"
36,"Lee","Florida","SHELL POINT NURSING PAVILION","0","0","0","0"
36,"Lee","Florida","ARDEN COURTS OF FT MYERS","0","0","0","0"
36,"Lee","Florida","DISCOVERY VILLAGE AT THE FORUM","1","1","0","0"
36,"Lee","Florida","AMERICAN HOUSE BONITA SPRINGS","0","0","0","0"
36,"Lee","Florida","GLADWELL FORT MYERS","2","2","0","0"
36,"Lee","Florida","CYPRESS POINT","2","2","0","0"
36,"Lee","Florida","BARKLEY PLACE","1","1","0","0"
36,"Lee","Florida","THE ROSE GARDEN OF FT MYERS","5","5","0","0"
36,"Lee","Florida","REHAB & HEALTHCARE CENTER OF CAPE CORAL","7","7","0","0"
36,"Lee","Florida","ARBOR AT SHELL POINT (THE)","2","2","0","0"
36,"Lee","Florida","THE PRESERVE","0","0","0","0"
36,"Lee","Florida","AMERICAN HOUSE COCONUT POINT","0","0","0","0"
36,"Lee","Florida","CALUSA HARBOUR","0","0","0","0"
36,"Lee","Florida","CYPRESS COVE AT HEALTHPARK FLORIDA","1","1","0","0"
36,"Lee","Florida","INSPIRED LIVING AT BONITA SPRINGS","2","2","0","0"
36,"Lee","Florida","GULF COAST VILLAGE","0","0","0","0"
36,"Lee","Florida","ROSARIO ASSISTED LIVING FACILITY","1","1","0","0"
36,"Lee","Florida","WINDSOR AT CAPE CORAL (THE)","2","2","0","0"
36,"Lee","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
36,"Lee","Florida","AMERICAN HOUSE FORT MYERS","0","0","0","0"
36,"Lee","Florida","AMAVIDA SENIOR LIVING","0","0","0","0"
36,"Lee","Florida","VILLA COURT LLC","0","0","0","0"
36,"Lee","Florida","PAGE REHABILITATION AND HEALTHCARE CENTER","33","33","0","0"
36,"Lee","Florida","BARRINGTON TERRACE - FT MYERS","0","0","0","0"
36,"Lee","Florida","SPRINGS AT SHELL POINT RETIREMENT COMMUNITY, THE","0","0","0","0"
36,"Lee","Florida","THE EBENEZER ALF II LLC","0","0","0","0"
36,"Lee","Florida","BROOKDALE FORT MYERS THE COLONY","7","7","0","0"
36,"Lee","Florida","HEALTHPARK CARE CENTER","4","4","0","0"
36,"Lee","Florida","PALMS OF FORT MYERS","0","0","0","0"
37,"Leon","Florida","TALLAHASSEE DEVELOPMENTAL CENTER","4","2","2","0"
37,"Leon","Florida","ST AUGUSTINE PLANTATION","0","0","0","0"
37,"Leon","Florida","TAPESTRY SENIOR LIVING OF TALLAHASSEE","0","0","0","0"
37,"Leon","Florida","YOURLIFE OF TALLAHASSEE","0","0","0","0"
37,"Leon","Florida","HARBORCHASE OF TALLAHASSEE","0","0","0","0"
37,"Leon","Florida","WESTMINSTER OAKS","0","0","0","0"
37,"Leon","Florida","CANTERFIELD OF TALLAHASSEE, LLC","0","0","0","0"
37,"Leon","Florida","ALLEGRO","0","0","0","0"
37,"Leon","Florida","SEVEN HILLS HEALTH & REHABILITATION CENTER","0","0","0","0"
37,"Leon","Florida","WOODMONT A PACIFICA SENIOR LIVING COMMUNITY","0","0","0","0"
37,"Leon","Florida","AZALEA GARDENS ALZHEIMER'S SPECIAL CARE CENTER","0","0","0","0"
37,"Leon","Florida","MIRACLE HILL NURSING AND REHABILITATION CENTER, INC","0","0","0","0"
37,"Leon","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
38,"Levy","Florida","WILLISTON CARE CENTER","1","1","0","0"
40,"Madison","Florida","MADISON HEALTH AND REHABILITATION CENTER","1","0","1","0"
40,"Madison","Florida","LAKE PARK OF MADISON NURSING AND REHABILITATION CENTER","3","3","0","0"
40,"Madison","Florida","CROSSWINDS HEALTH AND REHABILITATION CENTER","0","0","0","0"
41,"Manatee","Florida","WINDSOR OF LAKEWOOD RANCH (THE)","0","0","0","0"
41,"Manatee","Florida","NEURORESTORATIVE FLORIDA","0","0","0","0"
41,"Manatee","Florida","NURSING CENTER AT FREEDOM VILLAGE, THE","0","0","0","0"
41,"Manatee","Florida","BROOKDALE BRADENTON GARDENS","2","2","0","0"
41,"Manatee","Florida","SUMMERFIELD RETIREMENT","2","2","0","0"
41,"Manatee","Florida","LIFE CARE CENTER OF SARASOTA","0","0","0","0"
41,"Manatee","Florida","WATER'S EDGE OF BRADENTON, LLC","3","3","0","0"
41,"Manatee","Florida","VILLAS OF HOLLY BROOK - BRADENTON COVE","0","0","0","0"
41,"Manatee","Florida","WESTMINSTER MANOR OF BRADENTON","0","0","0","0"
41,"Manatee","Florida","LANGDON HALL OF BRADENTON","0","0","0","0"
41,"Manatee","Florida","THE SHERIDAN AT LAKEWOOD RANCH","0","0","0","0"
41,"Manatee","Florida","BAY VUE NURSING AND REHABILITATION CENTER","0","0","0","0"
41,"Manatee","Florida","HERITAGE PARK CARE AND REHABILITATION CENTER","13","13","0","0"
41,"Manatee","Florida","LILY'S PROMISE LLC","0","0","0","0"
41,"Manatee","Florida","RIVIERA PALMS REHABILITATION CENTER","15","15","0","0"
41,"Manatee","Florida","BRADENTON HEALTH CARE","13","13","0","0"
41,"Manatee","Florida","MANATEE SPRINGS REHABILITATION AND NURSING CENTER","12","12","0","0"
41,"Manatee","Florida","DISCOVERY VILLAGE AT SARASOTA BAY","0","0","0","0"
41,"Manatee","Florida","COTTAGES OF BRADENTON (THE)","0","0","0","0"
41,"Manatee","Florida","NATIONAL CHURCH RESIDENCES OF BRADENTON FL INC","0","0","0","0"
41,"Manatee","Florida","ELAN MANATEE","0","0","0","0"
41,"Manatee","Florida","RESIDENCE AT BAY VUE","0","0","0","0"
41,"Manatee","Florida","CASA MORA REHABILITATION AND EXTENDED CARE","11","11","0","0"
41,"Manatee","Florida","SURREY PLACE HEALTHCARE AND REHABILITATION","0","0","0","0"
41,"Manatee","Florida","WESTMINSTER POINT PLEASANT","0","0","0","0"
41,"Manatee","Florida","BRADEN RIVER REHABILITATION CENTER LLC","20","19","1","0"
41,"Manatee","Florida","BRADENTON OAKS","0","0","0","0"
41,"Manatee","Florida","MANATEE RIVER ASSISTED LIVING LLC","0","0","0","0"
41,"Manatee","Florida","BROOKDALE PALMA SOLA","0","0","0","0"
42,"Marion","Florida","THE HARMONY HOUSE OF OCALA","1","1","0","0"
42,"Marion","Florida","AVANTE AT OCALA, INC","0","0","0","0"
42,"Marion","Florida","BROOKDALE CANOPY OAKS","0","0","0","0"
42,"Marion","Florida","BRIDGEWATER PARK HEALTH & REHABILITATION CENTER","0","0","0","0"
42,"Marion","Florida","TIMBERRIDGE NURSING & REHABILITATION CENTER","1","1","0","0"
42,"Marion","Florida","HAMPTON ALF AT 24TH ROAD LLC","0","0","0","0"
42,"Marion","Florida","BRIDGEWATER PARK ASSISTED LIVING","0","0","0","0"
42,"Marion","Florida","CANTERFIELD OF OCALA LLC","0","0","0","0"
42,"Marion","Florida","CLUB HEALTH AND REHABILITATION CENTER AT THE VILLAGES (THE)","0","0","0","0"
42,"Marion","Florida","BRENTWOOD AT FORE RANCH","0","0","0","0"
42,"Marion","Florida","WINDSOR AT OCALA","0","0","0","0"
42,"Marion","Florida","PRESTIGE MANOR","0","0","0","0"
42,"Marion","Florida","A COTTAGE CALLED HOME LLC","0","0","0","0"
42,"Marion","Florida","BROOKDALE PADDOCK HILLS","0","0","0","0"
42,"Marion","Florida","SECOND STREET GROUP HOME","0","0","0","0"
42,"Marion","Florida","HAMPTON ALF AT BELLEVIEW LLC","0","0","0","0"
42,"Marion","Florida","CHATHAM GLEN HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
42,"Marion","Florida","OCALA OAKS REHABILITATION CENTER","0","0","0","0"
42,"Marion","Florida","LIFE CARE CENTER OF OCALA","0","0","0","0"
42,"Marion","Florida","OCALA HEALTH AND REHABILITATION CENTER","1","1","0","0"
42,"Marion","Florida","PALM GARDEN OF OCALA","3","3","0","0"
42,"Marion","Florida","PADDOCK RIDGE","0","0","0","0"
42,"Marion","Florida","HAWTHORNE HEALTH AND REHAB OF OCALA","0","0","0","0"
42,"Marion","Florida","THE LODGE HEALTH AND REHABILITATION CENTER","0","0","0","0"
42,"Marion","Florida","OAKHURST CENTER","0","0","0","0"
42,"Marion","Florida","PACIFICA SENIOR LIVING OCALA","0","0","0","0"
43,"Martin","Florida","THE CABANA AT JENSEN DUNES","0","0","0","0"
43,"Martin","Florida","TERRACE AT HOBE SOUND, THE","2","2","0","0"
43,"Martin","Florida","ADDINGTON PLACE STUART","0","0","0","0"
43,"Martin","Florida","GRAND OAKS OF JENSEN BEACH","0","0","0","0"
43,"Martin","Florida","STUART LODGE","3","3","0","0"
43,"Martin","Florida","DISCOVERY VILLAGE AT STUART","0","0","0","0"
43,"Martin","Florida","GRAND OAKS OF PALM CITY LLC","2","2","0","0"
43,"Martin","Florida","WATER'S EDGE ASSISTED LIVING","0","0","0","0"
43,"Martin","Florida","SALERNO BAY HEALTH AND REHABILITATION CENTER","2","2","0","0"
43,"Martin","Florida","SHERIDAN AT HOBE SOUND, THE","0","0","0","0"
43,"Martin","Florida","STUART REHABILITATION AND HEALTHCARE","0","0","0","0"
43,"Martin","Florida","WATER'S EDGE HEALTH AND REHABILITATION","0","0","0","0"
43,"Martin","Florida","HOBE SOUND MANOR","1","1","0","0"
43,"Martin","Florida","FLORIDA MENTOR","0","0","0","0"
43,"Martin","Florida","BROOKDALE JENSEN BEACH","0","0","0","0"
43,"Martin","Florida","BROOKDALE STUART","0","0","0","0"
43,"Martin","Florida","SOLARIS HEALTHCARE PARKWAY","2","2","0","0"
43,"Martin","Florida","MARTIN NURSING AND REHABILITATION","0","0","0","0"
43,"Martin","Florida","SYMPHONY AT STUART","0","0","0","0"
43,"Martin","Florida","YOURLIFE OF STUART","8","8","0","0"
43,"Martin","Florida","SOLARIS SENIOR LIVING STUART","1","1","0","0"
43,"Martin","Florida","PALM CITY NURSING AND REHAB CENTER","3","3","0","0"
44,"Monroe","Florida","CRYSTAL HEALTH AND REHAB CENTER, LLC","1","1","0","0"
44,"Monroe","Florida","KEY WEST HEALTH AND REHABILITATION CENTER","0","0","0","0"
45,"Nassau","Florida","MINER NORTH","0","0","0","0"
45,"Nassau","Florida","FERNANDINA BEACH REHABILITATION AND NURSING CENTER","0","0","0","0"
45,"Nassau","Florida","LIFE CARE CENTER OF HILLIARD","1","1","0","0"
45,"Nassau","Florida","HENDRICKS","0","0","0","0"
45,"Nassau","Florida","JANE ADAMS HOUSE (THE)","0","0","0","0"
45,"Nassau","Florida","DAYSPRING VILLAGE, INC","0","0","0","0"
45,"Nassau","Florida","MINER SOUTH","0","0","0","0"
45,"Nassau","Florida","OSPREY VILLAGE AT AMELIA ISLAND, LTD","0","0","0","0"
45,"Nassau","Florida","THE LAKESIDE AT AMELIA ISLAND","0","0","0","0"
46,"Okaloosa","Florida","BROOKDALE FORT WALTON BEACH","0","0","0","0"
46,"Okaloosa","Florida","REHABILITATION INSTITUTE OF NORTHWEST FLORIDA","0","0","0","0"
46,"Okaloosa","Florida","WESTWOOD NURSING AND REHABILITATION CENTER","0","0","0","0"
46,"Okaloosa","Florida","CRESTVIEW REHABILITATION CENTER, LLC","0","0","0","0"
46,"Okaloosa","Florida","SILVERCREST HEALTH AND REHABILITATION CENTER","0","0","0","0"
46,"Okaloosa","Florida","EMERALD COAST CENTER","0","0","0","0"
46,"Okaloosa","Florida","DESTIN HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
46,"Okaloosa","Florida","SHOAL CREEK REHABILITATION CENTER","0","0","0","0"
46,"Okaloosa","Florida","SUPERIOR RESIDENCES OF NICEVILLE","0","0","0","0"
46,"Okaloosa","Florida","BROOKDALE BLUEWATER BAY","0","0","0","0"
46,"Okaloosa","Florida","HAWTHORN HOUSE","0","0","0","0"
46,"Okaloosa","Florida","FORT WALTON REHABILITATION CENTER, LLC","4","4","0","0"
46,"Okaloosa","Florida","MANOR AT BLUE WATER BAY, THE","0","0","0","0"
47,"Okeechobee","Florida","OKEECHOBEE HEALTH CARE FACILITY","1","1","0","0"
48,"Orange","Florida","HUNTERS CREEK NURSING AND REHAB CENTER","0","0","0","0"
48,"Orange","Florida","WESTCHESTER OF WINTER PARK","0","0","0","0"
48,"Orange","Florida","PARKVIEW REHABILITATION CENTER AT WINTER PARK","2","2","0","0"
48,"Orange","Florida","SERENADES BY SONATA - WEST ORANGE","1","1","0","0"
48,"Orange","Florida","SOLARIS HEALTHCARE WINDERMERE","0","0","0","0"
48,"Orange","Florida","TERRA VISTA REHAB AND HEALTH CENTER","0","0","0","0"
48,"Orange","Florida","BROOKDALE DR PHILLIPS MC","0","0","0","0"
48,"Orange","Florida","HEALTH CENTRAL PARK","0","0","0","0"
48,"Orange","Florida","AVANTE AT ORLANDO INC.","1","1","0","0"
48,"Orange","Florida","REGENTS PARK OF WINTER PARK","0","0","0","0"
48,"Orange","Florida","SAVANNAH COVE","0","0","0","0"
48,"Orange","Florida","BRIDGE ASSISTED LIVING AT LIFE CARE CENTER OF ORLANDO (THE)","0","0","0","0"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER APOPKA NORTH","0","0","0","0"
48,"Orange","Florida","WESTMINSTER TOWERS","0","0","0","0"
48,"Orange","Florida","COLONIAL LAKES HEALTH CARE","0","0","0","0"
48,"Orange","Florida","CONWAY LAKES HEALTH & REHABILITATION CENTER","0","0","0","0"
48,"Orange","Florida","WESTMINSTER WINTER PARK","0","0","0","0"
48,"Orange","Florida","ORLANDO HEALTH CENTER FOR REHABILITATION","0","0","0","0"
48,"Orange","Florida","VIVANT AT WILLA VISTA","0","0","0","0"
48,"Orange","Florida","HARBORCHASE OF DR PHILLIPS","0","0","0","0"
48,"Orange","Florida","WESTMINSTER BALDWIN PARK","0","0","0","0"
48,"Orange","Florida","WINTER PARK CARE & REHABILITATION CENTER","0","0","0","0"
48,"Orange","Florida","ROSEWOOD HEALTH AND REHABILITATION CENTER","2","2","0","0"
48,"Orange","Florida","BROOKDALE WEKIWA SPRINGS","0","0","0","0"
48,"Orange","Florida","OCOEE HEALTH CARE CENTER","0","0","0","0"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER ORLANDO NORTH","0","0","0","0"
48,"Orange","Florida","BROOKDALE CONWAY","0","0","0","0"
48,"Orange","Florida","REHABILITATION CENTER OF WINTER PARK, THE","0","0","0","0"
48,"Orange","Florida","COMMONS AT ORLANDO LUTHERAN TOWERS","0","0","0","0"
48,"Orange","Florida","ORLANDO HEALTH AND REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","GUARDIAN CARE NURSING & REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","GREEN TREE ASSISTED LIVING, LLC","0","0","0","0"
48,"Orange","Florida","SPRING HILLS HUNTER'S CREEK","0","0","0","0"
48,"Orange","Florida","ENCORE AT AVALON PARK","0","0","0","0"
48,"Orange","Florida","DELANEY PARK HEALTH AND REHABILITATION CENTER","0","0","0","0"
48,"Orange","Florida","MAYFLOWER ASSISTED LIVING FACILITY","0","0","0","0"
48,"Orange","Florida","SOLARIS HEALTHCARE LAKE BENNET","0","0","0","0"
48,"Orange","Florida","PALM GARDEN OF ORLANDO","0","0","0","0"
48,"Orange","Florida","METRO WEST NURSING AND REHAB CENTER","0","0","0","0"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER ORLANDO EAST","0","0","0","0"
48,"Orange","Florida","LIFE CARE CENTER OF ORLANDO","0","0","0","0"
48,"Orange","Florida","WINTER GARDEN REHABILITATION AND NURSING CENTER","0","0","0","0"
48,"Orange","Florida","VIVANT AT VERSAILLES","0","0","0","0"
48,"Orange","Florida","PARKS HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
48,"Orange","Florida","GOLDEN POND COMMUNITIES","0","0","0","0"
48,"Orange","Florida","SONATA WEST","1","1","0","0"
48,"Orange","Florida","MADISON AT OCOEE","0","0","0","0"
48,"Orange","Florida","MAYFLOWER HEALTHCARE CENTER","1","1","0","0"
48,"Orange","Florida","THE ROSE GARDEN OF ORLANDO","0","0","0","0"
48,"Orange","Florida","LAKE VIEW COURT","0","0","0","0"
48,"Orange","Florida","AASBURY MANOR ALF","0","0","0","0"
48,"Orange","Florida","LIFE CONCEPTS, INC.","0","0","0","0"
48,"Orange","Florida","GRACE VILLA FACILITY, LLC","0","0","0","0"
48,"Orange","Florida","SAVANNAH COURT OF MAITLAND","1","1","0","0"
48,"Orange","Florida","AZPIRA OF WINDERMERE","0","0","0","0"
48,"Orange","Florida","RIO PINAR HEALTH CARE","0","0","0","0"
48,"Orange","Florida","COURTYARDS OF ORLANDO CARE CENTER","0","0","0","0"
48,"Orange","Florida","GENTRY PARK ORLANDO","0","0","0","0"
49,"Osceola","Florida","KEYSTONE REHABILITATION AND HEALTH CENTER","0","0","0","0"
49,"Osceola","Florida","GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE","0","0","0","0"
49,"Osceola","Florida","TERRACE OF ST CLOUD, THE","9","9","0","0"
49,"Osceola","Florida","WINDSOR AT CELEBRATION","0","0","0","0"
49,"Osceola","Florida","AMBER LAKE ASSISTED LIVING FACILITY","0","0","0","0"
49,"Osceola","Florida","ADVENTHEALTH CARE CENTER CELEBRATION","0","0","0","0"
49,"Osceola","Florida","CONSULATE HEALTH CARE OF KISSIMMEE","1","1","0","0"
49,"Osceola","Florida","SAVANNAH COURT OF ST CLOUD","0","0","0","0"
49,"Osceola","Florida","OAKS OF KISSIMMEE HEALTH AND REHABILITATION CENTER","0","0","0","0"
49,"Osceola","Florida","AVANTE AT ST. CLOUD, INC.","0","0","0","0"
49,"Osceola","Florida","SOLARIS HEALTHCARE OSCEOLA","0","0","0","0"
49,"Osceola","Florida","TERRACE OF KISSIMMEE, THE","0","0","0","0"
49,"Osceola","Florida","ELITE MANOR - KISSIMMEE","0","0","0","0"
49,"Osceola","Florida","PLANTATION BAY REHABILITATION CENTER","0","0","0","0"
49,"Osceola","Florida","SONATA HUNTER'S CREEK","0","0","0","0"
50,"Palm Beach","Florida","INN AT LA POSADA","0","0","0","0"
50,"Palm Beach","Florida","BOCA RATON REHABILITATION CENTER","0","0","0","0"
50,"Palm Beach","Florida","FINNISH-AMERICAN VILLAGE","0","0","0","0"
50,"Palm Beach","Florida","THE LANDING OF LAKE WORTH","0","0","0","0"
50,"Palm Beach","Florida","MEDICANA NURSING AND REHAB CENTER","8","8","0","0"
50,"Palm Beach","Florida","HEARTLAND HEALTH CARE CENTER - BOYNTON BEACH","12","12","0","0"
50,"Palm Beach","Florida","AVANTE AT BOCA RATON, INC.","6","6","0","0"
50,"Palm Beach","Florida","BOYNTON BEACH REHABILITATION CENTER","3","3","0","0"
