"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
50,"Palm Beach","Florida","COURTYARD GARDENS OF JUPITER","5","5","0","0"
50,"Palm Beach","Florida","ADDINGTON PLACE AT WELLINGTON GREEN","1","1","0","0"
50,"Palm Beach","Florida","TRADITION OF THE PALM BEACHES (THE)","0","0","0","0"
50,"Palm Beach","Florida","BALMORE PLACE ASSISTED LIVING FACILITY","0","0","0","0"
50,"Palm Beach","Florida","GLADES HEALTH CARE CENTER","3","3","0","0"
50,"Palm Beach","Florida","BRIGHTON GARDENS OF BOCA RATON","1","1","0","0"
50,"Palm Beach","Florida","NURSING CENTER AT LA POSADA","0","0","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES - BOYNTON BEACH","8","8","0","0"
50,"Palm Beach","Florida","CONSULATE HEALTH CARE OF WEST PALM BEACH","1","1","0","0"
50,"Palm Beach","Florida","BROOKDALE WEST BOYNTON BEACH","1","1","0","0"
50,"Palm Beach","Florida","GRAND VILLA OF BOYNTON BEACH","0","0","0","0"
50,"Palm Beach","Florida","PALM GARDEN OF WEST PALM BEACH","3","3","0","0"
50,"Palm Beach","Florida","OAKBRIDGE TERRACE AL RESIDENCE AT ST ANDREWS ESTATES","0","0","0","0"
50,"Palm Beach","Florida","WILLOWBROOKE COURT AT ST ANDREWS ESTATES","5","5","0","0"
50,"Palm Beach","Florida","VERANDA CLUB ASSISTED LIVING, THE","0","0","0","0"
50,"Palm Beach","Florida","HAMLIN PLACE OF BOYNTON BEACH","10","10","0","0"
50,"Palm Beach","Florida","CARLISLE PALM BEACH, THE","2","2","0","0"
50,"Palm Beach","Florida","ATRIA AT VILLAGES OF WINDSOR","0","0","0","0"
50,"Palm Beach","Florida","MANGROVE BAY","1","1","0","0"
50,"Palm Beach","Florida","ATRIA PARK OF ST JOSEPH'S","0","0","0","0"
50,"Palm Beach","Florida","HEALTH CENTER AT SINAI RESIDENCES","0","0","0","0"
50,"Palm Beach","Florida","AVANTE AT BOCA RATON, INC.","3","3","0","0"
50,"Palm Beach","Florida","REGENTS PARK NURSING & REHABILITATION CENTER","9","9","0","0"
50,"Palm Beach","Florida","BOYNTON BEACH REHABILITATION CENTER","0","0","0","0"
50,"Palm Beach","Florida","SYMPHONY AT DELRAY BEACH","1","1","0","0"
50,"Palm Beach","Florida","ABBEY DELRAY HEALTH CENTER","0","0","0","0"
50,"Palm Beach","Florida","BOULEVARD REHABILITATION CENTER","10","10","0","0"
50,"Palm Beach","Florida","DARCY HALL OF LIFE CARE","0","0","0","0"
50,"Palm Beach","Florida","THE MERIDIAN AT LANTANA","0","0","0","0"
50,"Palm Beach","Florida","PALM'S EDGE ASSISTED LIVING AND MEMORY CARE","0","0","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES","0","0","0","0"
50,"Palm Beach","Florida","THE CLUB AT BOYNTON BEACH","0","0","0","0"
50,"Palm Beach","Florida","HEARTLAND HEALTH CARE AND REHABILITATION CENTER OF BOCA RATON","5","5","0","0"
50,"Palm Beach","Florida","FINNISH-AMERICAN VILLAGE","0","0","0","0"
50,"Palm Beach","Florida","BARRINGTON TERRACE OF BOYNTON BEACH","0","0","0","0"
50,"Palm Beach","Florida","RUSTIC RETREAT","0","0","0","0"
50,"Palm Beach","Florida","VI AT LAKESIDE VILLAGE","0","0","0","0"
50,"Palm Beach","Florida","VENTURA HEALTH AND REHABILITATION CENTER","4","4","0","0"
50,"Palm Beach","Florida","ARBOR OAKS AT GREENACRES","13","13","0","0"
50,"Palm Beach","Florida","JUPITER MEDICAL CENTER PAVILION, INC.","0","0","0","0"
50,"Palm Beach","Florida","RENAISSANCE HEALTH AND REHABILITATION","4","4","0","0"
50,"Palm Beach","Florida","ATRIA MERIDIAN","0","0","0","0"
50,"Palm Beach","Florida","WILLOWBROOKE COURT SKILLED CARE CENTER- EDGEWATER AT BOCA POINTE","0","0","0","0"
50,"Palm Beach","Florida","COLONIAL ASSISTED LIVING AT WEST PALM BEACH FL","0","0","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES","2","2","0","0"
50,"Palm Beach","Florida","ENCORE AT BOCA RATON REHABILITATION AND NURSING CENTER, LLC, THE","0","0","0","0"
50,"Palm Beach","Florida","HEARTLAND HEALTH CARE CENTER - PROSPERITY OAKS","1","1","0","0"
50,"Palm Beach","Florida","GRAND VILLA OF DELRAY EAST","6","6","0","0"
50,"Palm Beach","Florida","HARBOUR'S EDGE","0","0","0","0"
50,"Palm Beach","Florida","JUPITER REHABILITATION AND HEALTHCARE CENTER","0","0","0","0"
50,"Palm Beach","Florida","OASIS HEALTH AND REHABILITATION CENTER","14","14","0","0"
50,"Palm Beach","Florida","CHATSWORTH AT PGA NATIONAL","1","1","0","0"
50,"Palm Beach","Florida","LOURDES-NOREEN MCKEEN RESIDENCE FOR GERIATRIC CARE, INC.","0","0","0","0"
50,"Palm Beach","Florida","HARBORCHASE OF PALM BEACH GARDENS","0","0","0","0"
50,"Palm Beach","Florida","NORTH LAKE CARE CENTER","3","3","0","0"
50,"Palm Beach","Florida","1 AAA ASSISTED LIVING AT WELLINGTON","1","1","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES WEST PALM BEACH","0","0","0","0"
50,"Palm Beach","Florida","SONATA DELRAY BEACH","0","0","0","0"
50,"Palm Beach","Florida","SONATA BOYNTON BEACH","7","7","0","0"
50,"Palm Beach","Florida","ALLEGRO","1","1","0","0"
50,"Palm Beach","Florida","MEDICANA NURSING AND REHAB CENTER","8","8","0","0"
50,"Palm Beach","Florida","FOUNTAINVIEW","4","4","0","0"
50,"Palm Beach","Florida","YOURLIFE OF PALM BEACH GARDENS","0","0","0","0"
50,"Palm Beach","Florida","BARRINGTON TERRACE AT BOYNTON BEACH","0","0","0","0"
50,"Palm Beach","Florida","ATRIUM AT BOCA RATON, THE","0","0","0","0"
50,"Palm Beach","Florida","ROYAL PALM BEACH HEALTH AND REHABILITATION CENTER","0","0","0","0"
50,"Palm Beach","Florida","CORAL BAY HEALTHCARE AND REHABILITATION","1","1","0","0"
50,"Palm Beach","Florida","MORSELIFE MEMORY CARE RESIDENCE","0","0","0","0"
50,"Palm Beach","Florida","LAKE VIEW CARE CENTER AT DELRAY","7","7","0","0"
50,"Palm Beach","Florida","GARDENS COURT, THE","0","0","0","0"
50,"Palm Beach","Florida","ARDEN COURTS OF DELRAY BEACH","0","0","0","0"
50,"Palm Beach","Florida","COLONIAL ASSISTED LIVING AT BOYNTON BEACH, FL","0","0","0","0"
50,"Palm Beach","Florida","CASA BELLA HOME CARE INC","0","0","0","0"
50,"Palm Beach","Florida","CRESTHAVEN","1","1","0","0"
50,"Palm Beach","Florida","SONATA BOCA RATON","0","0","0","0"
50,"Palm Beach","Florida","PLEASANT RETIREMENT HOME INC","0","0","0","0"
50,"Palm Beach","Florida","SAVANNAH COURT OF THE PALM BEACHES","0","0","0","0"
51,"Pasco","Florida","SUN COAST RETREAT","0","0","0","0"
51,"Pasco","Florida","BALDOMERO LOPEZ MEMORIAL VETERANS NURSING HOME","0","0","0","0"
51,"Pasco","Florida","AMERICAN HOUSE ZEPHRYHILLS","0","0","0","0"
51,"Pasco","Florida","ROYAL OAK NURSING CENTER","8","8","0","0"
51,"Pasco","Florida","FOREST GLEN LODGES","0","0","0","0"
51,"Pasco","Florida","CONSULATE HEALTH CARE OF NEW PORT RICHEY","0","0","0","0"
51,"Pasco","Florida","WATERMARK AT TRINITY (THE)","0","0","0","0"
51,"Pasco","Florida","KEYSTONE PLACE AT TERRA BELLA","0","0","0","0"
51,"Pasco","Florida","LIFE CARE CENTER OF NEW PORT RICHEY","0","0","0","0"
51,"Pasco","Florida","WELLSPRING ASSISTED LIVING FACILITY","0","0","0","0"
51,"Pasco","Florida","WESTBROOKE MANOR","0","0","0","0"
51,"Pasco","Florida","HEATHER HILL HEALTHCARE CENTER","0","0","0","0"
51,"Pasco","Florida","GRAND VILLA OF NEW PORT RICHEY","0","0","0","0"
51,"Pasco","Florida","MADISON POINTE CARE CENTER","0","0","0","0"
51,"Pasco","Florida","HEARTLAND OF ZEPHYRHILLS","2","2","0","0"
51,"Pasco","Florida","SOLARIS HEALTHCARE BAYONET POINT","0","0","0","0"
51,"Pasco","Florida","HERITAGE PARK HEALTH AND REHABILITATION CENTER","0","0","0","0"
51,"Pasco","Florida","ANGELS SENIOR LIVING AT CONNERTON COURT LLC","0","0","0","0"
51,"Pasco","Florida","CONSULATE HEALTH CARE OF BAYONET POINT","0","0","0","0"
51,"Pasco","Florida","ORCHARD RIDGE","0","0","0","0"
52,"Pinellas","Florida","HEALTH AND REHABILITATION CENTRE AT DOLPHINS VIEW","3","3","0","0"
52,"Pinellas","Florida","BAYSIDE TERRACE","0","0","0","0"
52,"Pinellas","Florida","BRISTOL COURT ASSISTED LIVING","0","0","0","0"
52,"Pinellas","Florida","SEMINOLE PAVILION REHABILITATION & NURSING SERVICES","26","25","1","0"
52,"Pinellas","Florida","GOLFVIEW HEALTHCARE CENTER","0","0","0","0"
52,"Pinellas","Florida","PINELLAS POINT NURSING AND REHAB CENTER","0","0","0","0"
52,"Pinellas","Florida","INN AT FREEDOM SQUARE (THE)","2","2","0","0"
52,"Pinellas","Florida","SABAL PALMS HEALTH CARE CENTER","1","1","0","0"
52,"Pinellas","Florida","COLONNADE AT BECKETT LAKE (THE)","0","0","0","0"
52,"Pinellas","Florida","CONSULATE HEALTH CARE OF ST PETERSBURG","0","0","0","0"
52,"Pinellas","Florida","SYLVAN TERRACE","0","0","0","0"
52,"Pinellas","Florida","ALPINE HEALTH AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","LOVING CARE ASSISTED LIVING LLC","0","0","0","0"
52,"Pinellas","Florida","PARC, INC.","0","0","0","0"
52,"Pinellas","Florida","CONSULATE HEALTH CARE OF SAFETY HARBOR","0","0","0","0"
52,"Pinellas","Florida","VILLAS OF CASA CELESTE (THE)","0","0","0","0"
52,"Pinellas","Florida","ST MARK VILLAGE INC","0","0","0","0"
52,"Pinellas","Florida","ALHAMBRA HEALTH AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","CARRINGTON PLACE OF ST PETE","0","0","0","0"
52,"Pinellas","Florida","ABBEY REHABILITATION AND NURSING CENTER","0","0","0","0"
52,"Pinellas","Florida","WESTMINSTER PALMS","0","0","0","0"
52,"Pinellas","Florida","PARC, INC","0","0","0","0"
52,"Pinellas","Florida","BARDMOOR OAKS HEALTHCARE AND REHABILITATION CENTER","2","2","0","0"
52,"Pinellas","Florida","COUNTRYSIDE REHAB AND HEALTHCARE CENTER","0","0","0","0"
52,"Pinellas","Florida","ST. MARK VILLAGE","11","11","0","0"
52,"Pinellas","Florida","INN AT LAKE SEMINOLE SQUARE (THE)","0","0","0","0"
52,"Pinellas","Florida","ADDINGTON PLACE OF EAST LAKE","1","1","0","0"
52,"Pinellas","Florida","BEST CARE ALF","0","0","0","0"
52,"Pinellas","Florida","SUNSET HARBOR ASSISTED LIVING","0","0","0","0"
52,"Pinellas","Florida","MORTON PLANT REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","SUNSET POINT","0","0","0","0"
52,"Pinellas","Florida","BAYSIDE CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","PALM GARDEN OF CLEARWATER","1","1","0","0"
52,"Pinellas","Florida","NEURORESTORATIVE FLORIDA","0","0","0","0"
52,"Pinellas","Florida","SYLVAN HEALTH CENTER","0","0","0","0"
52,"Pinellas","Florida","MARION AND BERNARD L SAMSON NURSING CENTER","0","0","0","0"
52,"Pinellas","Florida","SEASONS BELLEAIR","1","1","0","0"
52,"Pinellas","Florida","GULF SHORE CARE CENTER","18","18","0","0"
52,"Pinellas","Florida","WESTMINSTER SHORES INC","0","0","0","0"
52,"Pinellas","Florida","FREEDOM SQUARE REHABILITATION & NURSING SERVICES","6","6","0","0"
52,"Pinellas","Florida","HERON HOUSE OF LARGO","0","0","0","0"
52,"Pinellas","Florida","KR AT COLLEGE HARBOR","0","0","0","0"
52,"Pinellas","Florida","CARE CENTER AT PINELLAS PARK, THE","0","0","0","0"
52,"Pinellas","Florida","BROOKDALE TARPON SPRINGS","0","0","0","0"
52,"Pinellas","Florida","BAYOU GARDENS","0","0","0","0"
52,"Pinellas","Florida","OAKS OF CLEARWATER, THE","0","0","0","0"
52,"Pinellas","Florida","JACARANDA MANOR","0","0","0","0"
52,"Pinellas","Florida","BAY TREE CENTER","1","1","0","0"
52,"Pinellas","Florida","PALM GARDEN OF LARGO","0","0","0","0"
52,"Pinellas","Florida","PALM GARDEN OF PINELLAS","1","1","0","0"
52,"Pinellas","Florida","EAST BAY REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","SHORE ACRES CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","GRAND VILLA OF CLEARWATER","0","0","0","0"
52,"Pinellas","Florida","EGRET COVE CENTER","0","0","0","0"
52,"Pinellas","Florida","PENINSULA CARE AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","INN AT THE FOUNTAINS","0","0","0","0"
52,"Pinellas","Florida","MEASE ASSISTED LIVING","0","0","0","0"
52,"Pinellas","Florida","HARBOURWOOD CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","GRAND VILLA OF LARGO","0","0","0","0"
52,"Pinellas","Florida","BOCA CIEGA CENTER","0","0","0","0"
52,"Pinellas","Florida","GRAND VILLA OF PINELLAS PARK","0","0","0","0"
52,"Pinellas","Florida","LAKESIDE OAKS CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","REGAL PALMS","0","0","0","0"
52,"Pinellas","Florida","HERITAGE HOUSE","0","0","0","0"
52,"Pinellas","Florida","IMMACULATE HOUSE AT COUNTRYSIDE","0","0","0","0"
52,"Pinellas","Florida","OAK MANOR HEALTHCARE & REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","BAY POINTE NURSING PAVILION","0","0","0","0"
52,"Pinellas","Florida","TARPON BAYOU CENTER","0","0","0","0"
52,"Pinellas","Florida","TOBY WEINMAN ASSISTED LIVING RESIDENCE AT MENORAH MANOR","0","0","0","0"
52,"Pinellas","Florida","WALTON PLACE","0","0","0","0"
52,"Pinellas","Florida","WRIGHTS HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","SOUTH HERITAGE HEALTH & REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","BARRINGTON (THE)","0","0","0","0"
52,"Pinellas","Florida","GATEWAY CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","BAYTREE LAKESIDE","0","0","0","0"
52,"Pinellas","Florida","APOLLO HEALTH AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","GLEN OAKS HEALTH AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","BELLEAIR HEALTH CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","SPRINGS AT BOCA CIEGA BAY","0","0","0","0"
52,"Pinellas","Florida","ST PETERSBURG NURSING & REHABILITATION","5","5","0","0"
52,"Pinellas","Florida","TIERRA PINES CENTER","0","0","0","0"
52,"Pinellas","Florida","SEASONS LARGO","0","0","0","0"
52,"Pinellas","Florida","LEXINGTON HEALTH AND REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","THE VILLAS AT LAKESIDE OAKS","0","0","0","0"
52,"Pinellas","Florida","NORTH REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","WESTCHESTER GARDENS HEALTH & REHABILITATION","0","0","0","0"
52,"Pinellas","Florida","ADDINGTON PLACE AT COLLEGE HARBOR","0","0","0","0"
52,"Pinellas","Florida","CORAL OAKS","0","0","0","0"
52,"Pinellas","Florida","GRAND VILLA OF ST PETERSBURG","0","0","0","0"
52,"Pinellas","Florida","BLOOM AT ST PETERSBURG","0","0","0","0"
52,"Pinellas","Florida","MASONIC HOME OF FLORIDA","0","0","0","0"
52,"Pinellas","Florida","BON SECOURS PLACE AT ST PETERSBURG","0","0","0","0"
52,"Pinellas","Florida","HIGHLAND PINES REHABILITATION CENTER","0","0","0","0"
52,"Pinellas","Florida","WESTMINSTER SUNCOAST","0","0","0","0"
52,"Pinellas","Florida","THE PRESERVE AT CLEARWATER","0","0","0","0"
52,"Pinellas","Florida","WEST BAY OF TAMPA","0","0","0","0"
52,"Pinellas","Florida","BON SECOURS MARIA MANOR NURSING CARE CENTER","2","2","0","0"
52,"Pinellas","Florida","PATRICK MANOR INC","5","5","0","0"
52,"Pinellas","Florida","MANORCARE HEALTH SERVICES DUNEDIN","0","0","0","0"
52,"Pinellas","Florida","LAURELLWOOD CARE CENTER","0","0","0","0"
52,"Pinellas","Florida","WESTMINSTER PALMS","0","0","0","0"
53,"Polk","Florida","HIGHLANDS LAKE CENTER","25","25","0","0"
53,"Polk","Florida","SPRING LAKE REHABILITATION CENTER","0","0","0","0"
53,"Polk","Florida","SCOTT LAKE HEALTH AND REHABILITATION CENTER","0","0","0","0"
53,"Polk","Florida","MERRILL GARDENS AT CHAMPIONSGATE","0","0","0","0"
53,"Polk","Florida","GRAND VILLA OF LAKELAND","0","0","0","0"
53,"Polk","Florida","FLORIDA PRESBYTERIAN HOMES INC","0","0","0","0"
53,"Polk","Florida","SAVANNAH COURT OF BARTOW","0","0","0","0"
53,"Polk","Florida","ASTORIA HEALTH AND REHABILITATION CENTER","0","0","0","0"
53,"Polk","Florida","SPRING HAVEN RETIREMENT COMMUNITY","0","0","0","0"
53,"Polk","Florida","BROOKDALE HIGHLANDS","0","0","0","0"
53,"Polk","Florida","BEST CARE SENIOR LIVING AT WINTER HAVEN","0","0","0","0"
53,"Polk","Florida","SAVANNAH COURT OF LAKE WALES","0","0","0","0"
53,"Polk","Florida","GRACE MANOR AT LAKE MORTON, LLC","5","5","0","0"
53,"Polk","Florida","WATER'S EDGE OF LAKE WALES","0","0","0","0"
53,"Polk","Florida","WINTER HAVEN HEALTH AND REHABILITATION CENTER","0","0","0","0"
53,"Polk","Florida","CONSULATE HEALTH CARE OF LAKELAND","7","7","0","0"
53,"Polk","Florida","LAKELAND MANOR ALF","0","0","0","0"
53,"Polk","Florida","MANOR AT CARPENTERS, THE","0","0","0","0"
53,"Polk","Florida","BRANDYWYNE HEALTH CARE CENTER","7","7","0","0"
53,"Polk","Florida","LAKELAND HILLS CENTER","6","6","0","0"
53,"Polk","Florida","PALM GARDEN OF WINTER HAVEN","5","5","0","0"
53,"Polk","Florida","WEDGEWOOD HEALTHCARE CENTER","0","0","0","0"
53,"Polk","Florida","LAKE GIBSON VILLAGE LLC","0","0","0","0"
54,"Putnam","Florida","CRESTWOOD NURSING CENTER","0","0","0","0"
54,"Putnam","Florida","VINTAGE CARE SENIOR HOUSING","0","0","0","0"
54,"Putnam","Florida","SOLARIS HEALTHCARE PALATKA","2","2","0","0"
57,"Santa Rosa","Florida","PRUITTHEALTH - SANTA ROSA","0","0","0","0"
57,"Santa Rosa","Florida","SANDY RIDGE HEALTH AND REHABILITATION","0","0","0","0"
57,"Santa Rosa","Florida","VICTORIAN MANOR RETIREMENT CENTER INC","0","0","0","0"
57,"Santa Rosa","Florida","THE BEACON AT GULF BREEZE","0","0","0","0"
57,"Santa Rosa","Florida","THE WATERMARK OF GULF BREEZE","0","0","0","0"
57,"Santa Rosa","Florida","NAVARRE GARDENS ASSISTED LIVING FACILITY","0","0","0","0"
57,"Santa Rosa","Florida","ARBORS OF GULF BREEZE","0","0","0","0"
57,"Santa Rosa","Florida","GULF BREEZE COURTYARD","0","0","0","0"
58,"Sarasota","Florida","ANGELS SENIOR LIVING AT SARASOTA","5","5","0","0"
58,"Sarasota","Florida","NEUROINTERNATIONAL SARASOTA","0","0","0","0"
58,"Sarasota","Florida","SUNNYSIDE NURSING HOME","0","0","0","0"
58,"Sarasota","Florida","PINEBROOK CENTER","0","0","0","0"
58,"Sarasota","Florida","VILLAGE ON THE ISLE","0","0","0","0"
58,"Sarasota","Florida","PINES OF SARASOTA","0","0","0","0"
58,"Sarasota","Florida","SARASOTA HEALTH AND REHABILITATION CENTER","0","0","0","0"
58,"Sarasota","Florida","TARPON POINT NURSING AND REHABILITATION CENTER","23","23","0","0"
58,"Sarasota","Florida","ELMCROFT OF BELLA VITA","0","0","0","0"
58,"Sarasota","Florida","POET'S WALK SARASOTA","0","0","0","0"
58,"Sarasota","Florida","CROSSBREEZE CARE CENTER","1","1","0","0"
58,"Sarasota","Florida","MANGO PLACE","0","0","0","0"
58,"Sarasota","Florida","MAGNOLIA ACRES","0","0","0","0"
58,"Sarasota","Florida","BROOKDALE DEER CREEK SARASOTA","8","8","0","0"
58,"Sarasota","Florida","HEARTLAND HEALTH CARE & REHABILITATION CENTER","0","0","0","0"
58,"Sarasota","Florida","BROOKDALE PALMER RANCH","0","0","0","0"
58,"Sarasota","Florida","LIANA OF VENICE","0","0","0","0"
58,"Sarasota","Florida","SPRINGS AT LAKE POINTE WOODS","3","3","0","0"
58,"Sarasota","Florida","GRAND VILLA OF SARASOTA","0","0","0","0"
58,"Sarasota","Florida","SARASOTA MEMORIAL NURSING AND REHABILITATION CENTER","0","0","0","0"
58,"Sarasota","Florida","MAGNOLIA HEALTH AND REHABILITATION CENTER","1","1","0","0"
58,"Sarasota","Florida","CONSULATE HEALTH CARE OF SARASOTA","1","1","0","0"
58,"Sarasota","Florida","BENEVA LAKES HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
58,"Sarasota","Florida","GLENRIDGE ON PALMER RANCH INC.","0","0","0","0"
58,"Sarasota","Florida","HARBORCHASE OF VENICE","0","0","0","0"
58,"Sarasota","Florida","BAY BREEZE HEALTH AND REHABILITATION CENTER","0","0","0","0"
58,"Sarasota","Florida","BENEVA LAKES ASSISTED LIVING CENTER","0","0","0","0"
58,"Sarasota","Florida","DESOTO PALMS LLC","0","0","0","0"
58,"Sarasota","Florida","MANORCARE HEALTH SERVICES SARASOTA","0","0","0","0"
58,"Sarasota","Florida","THE FOUNTAINS AT LAKE POINTE WOODS","0","0","0","0"
58,"Sarasota","Florida","A BANYAN RESIDENCE","0","0","0","0"
58,"Sarasota","Florida","HERON HOUSE","0","0","0","0"
58,"Sarasota","Florida","SARASOTA POINT REHABILITATION CENTER","11","11","0","0"
58,"Sarasota","Florida","HARBORCHASE OF SARASOTA","0","0","0","0"
58,"Sarasota","Florida","THE FOUNTAINS OF HOPE","7","7","0","0"
58,"Sarasota","Florida","PLYMOUTH HARBOR INC","0","0","0","0"
59,"Seminole","Florida","BROOKDALE LAKE MARY","0","0","0","0"
59,"Seminole","Florida","FERN PARK DEVELOPMENTAL CENTER","0","0","0","0"
59,"Seminole","Florida","STRIVE AT FERN PARK","0","0","0","0"
59,"Seminole","Florida","QUEEN ELAINE ASSISTED LIVING FACILITY LLC","0","0","0","0"
59,"Seminole","Florida","EASTBROOKE GARDENS","0","0","0","0"
59,"Seminole","Florida","GRAND VILLA OF ALTAMONTE SPRINGS","0","0","0","0"
59,"Seminole","Florida","ADVENTHEALTH CARE CENTER APOPKA SOUTH","0","0","0","0"
59,"Seminole","Florida","BROOKDALE LAKE ORIENTA","0","0","0","0"
59,"Seminole","Florida","OAKMONTE VILLAGE OF LAKE MARY - CORDOVA","0","0","0","0"
59,"Seminole","Florida","HSRE-ASL CASSELBERRY TRS LLC","0","0","0","0"
59,"Seminole","Florida","SERENADES BY SONATA","0","0","0","0"
59,"Seminole","Florida","CASCADE HEIGHTS","0","0","0","0"
59,"Seminole","Florida","TUSKAWILLA NURSING AND REHAB CENTER","0","0","0","0"
59,"Seminole","Florida","LONGWOOD HEALTH AND REHABILITATION CENTER","0","0","0","0"
59,"Seminole","Florida","CONSULATE HEALTH CARE AT WEST ALTAMONTE","4","4","0","0"
59,"Seminole","Florida","ENGLISH ESTATES ASSISTED LIVING FACILITY INC","0","0","0","0"
59,"Seminole","Florida","PALMETTO LANDING","0","0","0","0"
59,"Seminole","Florida","FAITH HOUSE ASSISTED LIVING FACILITY","0","0","0","0"
59,"Seminole","Florida","GRACIOUS AGE","0","0","0","0"
59,"Seminole","Florida","MADISON AT OVIEDO","0","0","0","0"
55,"St. Johns","Florida","SILVER CREEK, ST AUGUSTINE LLC","0","0","0","0"
55,"St. Johns","Florida","CLYDE E LASSEN STATE VETERANS NURSING HOME","0","0","0","0"
55,"St. Johns","Florida","PONCE THERAPY CARE CENTER, THE","1","1","0","0"
55,"St. Johns","Florida","STARLING AT NOCATEE","0","0","0","0"
55,"St. Johns","Florida","SAMANTHA WILSON CARE CENTER","0","0","0","0"
55,"St. Johns","Florida","PAVILION AT BAYVIEW (THE)","0","0","0","0"
55,"St. Johns","Florida","ST AUGUSTINE HEALTH AND REHABILITATION CENTER","0","0","0","0"
56,"St. Lucie","Florida","PORT ST. LUCIE REHABILITATION AND HEALTHCARE","0","0","0","0"
56,"St. Lucie","Florida","LIFE CARE CENTER OF PORT ST. LUCIE","4","4","0","0"
56,"St. Lucie","Florida","THE BROADMOOR ALF","12","12","0","0"
56,"St. Lucie","Florida","AURORA OF THE TREASURE COAST","0","0","0","0"
56,"St. Lucie","Florida","SANDGATE GARDENS REHAB AND NURSING CENTER","0","0","0","0"
56,"St. Lucie","Florida","EMERALD HEALTH CARE CENTER","2","2","0","0"
56,"St. Lucie","Florida","VITALITY STAR RESORT ALF LLC","1","1","0","0"
56,"St. Lucie","Florida","ACADEMY ASSISTED LIVING FACILITY, INC","0","0","0","0"
56,"St. Lucie","Florida","WATERCREST OF ST LUCIE WEST ASSISTED LIVING AND MEMORY CARE","0","0","0","0"
56,"St. Lucie","Florida","PALM GARDEN OF PORT ST. LUCIE","0","0","0","0"
60,"Sumter","Florida","SERENADES IN THE VILLAGES","0","0","0","0"
60,"Sumter","Florida","SUMTER PLACE IN THE VILLAGES","0","0","0","0"
60,"Sumter","Florida","ELAN BUENA VISTA","0","0","0","0"
60,"Sumter","Florida","BROOKDALE PLACE AT FREEDOM POINTE","0","0","0","0"
60,"Sumter","Florida","BUFFALO CROSSING HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
60,"Sumter","Florida","OSPREY POINT NURSING CENTER","1","1","0","0"
61,"Suwannee","Florida","SUWANNEE HEALTH AND REHABILITATION CENTER","18","18","0","0"
61,"Suwannee","Florida","DACIER MANOR","0","0","0","0"
61,"Suwannee","Florida","GOOD SAMARITAN CENTER","0","0","0","0"
999,"Unknown","Florida","UNKNOWN FACILITY","1","0","0","1"
64,"Volusia","Florida","AVANTE AT ORMOND BEACH, INC","0","0","0","0"
64,"Volusia","Florida","ORANGE CITY NURSING AND REHAB CENTER","1","1","0","0"
64,"Volusia","Florida","BISHOP'S GLEN RETIREMENT CENTER","5","5","0","0"
64,"Volusia","Florida","GARDENS HEALTH & REHABILITATION CENTER, THE","0","0","0","0"
64,"Volusia","Florida","EMORY L BENNETT MEMORIAL VETERANS NURSING HOME","0","0","0","0"
64,"Volusia","Florida","BROOKDALE ORMOND BEACH","0","0","0","0"
64,"Volusia","Florida","BROOKDALE ORMOND BEACH WEST","1","1","0","0"
64,"Volusia","Florida","GOOD SAMARITAN SOCIETY-DAYTONA","0","0","0","0"
64,"Volusia","Florida","COQUINA CENTER","24","24","0","0"
64,"Volusia","Florida","GRAND VILLA OF ORMOND BEACH","0","0","0","0"
64,"Volusia","Florida","THE OPAL AT ORMOND BEACH","0","0","0","0"
64,"Volusia","Florida","GRAND VILLA OF DELAND","1","1","0","0"
64,"Volusia","Florida","BRIDGEVIEW CENTER","0","0","0","0"
64,"Volusia","Florida","WOODLAND TOWERS","1","1","0","0"
64,"Volusia","Florida","VILLA HEALTH & REHABILITATION CENTER","0","0","0","0"
