"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
59,"Seminole","Florida","OAKMONTE VILLAGE OF LAKE MARY - CORDOVA","11","11","0","0"
59,"Seminole","Florida","GRAND VILLA OF ALTAMONTE SPRINGS","3","2","1","0"
59,"Seminole","Florida","CASCADE HEIGHTS","1","1","0","0"
59,"Seminole","Florida","GRACIOUS AGE","1","1","0","0"
59,"Seminole","Florida","ARDEN COURTS OF WINTER SPRINGS","1","1","0","0"
59,"Seminole","Florida","VILLAGE ON THE GREEN","3","3","0","0"
59,"Seminole","Florida","ISLAND LAKE CENTER","1","1","0","0"
59,"Seminole","Florida","LIFE CARE CENTER OF ALTAMONTE SPRINGS","28","28","0","0"
55,"St. Johns","Florida","STARLING AT NOCATEE","1","1","0","0"
55,"St. Johns","Florida","MOULTRIE CREEK NURSING AND REHAB CENTER","3","3","0","0"
55,"St. Johns","Florida","PONCE THERAPY CARE CENTER, THE","1","1","0","0"
55,"St. Johns","Florida","THE LEGACY AT ST JOHNS","1","0","1","0"
55,"St. Johns","Florida","ST AUGUSTINE HEALTH AND REHABILITATION CENTER","2","2","0","0"
55,"St. Johns","Florida","ST AUGUSTINE CENTER FOR LIVING","1","0","1","0"
55,"St. Johns","Florida","WESTMINSTER WOODS ON JULINGTON CREEK","2","2","0","0"
55,"St. Johns","Florida","SAMANTHA WILSON CARE CENTER","2","2","0","0"
56,"St. Lucie","Florida","LAKE FOREST PARK","1","1","0","0"
56,"St. Lucie","Florida","PALM GARDEN OF PORT ST. LUCIE","1","1","0","0"
56,"St. Lucie","Florida","EMERALD HEALTH CARE CENTER","7","7","0","0"
56,"St. Lucie","Florida","VITALITY STAR RESORT ALF LLC","2","2","0","0"
56,"St. Lucie","Florida","ABBIEJEAN RUSSELL CARE CENTER LLC","1","1","0","0"
56,"St. Lucie","Florida","SANDGATE GARDENS REHAB AND NURSING CENTER","7","6","1","0"
56,"St. Lucie","Florida","FORT PIERCE HEALTH CARE","7","7","0","0"
56,"St. Lucie","Florida","LYNMOORE ST LUCIE LAWNWOOD AND MEMORY CARE (THE)","1","1","0","0"
56,"St. Lucie","Florida","THE BROADMOOR ALF","12","12","0","0"
56,"St. Lucie","Florida","LIFE CARE CENTER OF PORT ST. LUCIE","11","11","0","0"
56,"St. Lucie","Florida","PORT ST. LUCIE REHABILITATION AND HEALTHCARE","19","18","1","0"
56,"St. Lucie","Florida","PARADISE CARE COTTAGE","4","4","0","0"
56,"St. Lucie","Florida","TIFFANY HALL NURSING AND REHAB CENTER","5","5","0","0"
60,"Sumter","Florida","CYPRESS CARE CENTER","3","3","0","0"
60,"Sumter","Florida","OSPREY POINT NURSING CENTER","1","1","0","0"
60,"Sumter","Florida","SERENADES IN THE VILLAGES","1","1","0","0"
60,"Sumter","Florida","HARBORCHASE OF VILLAGES CROSSING","1","1","0","0"
60,"Sumter","Florida","TRINITY SPRINGS","2","2","0","0"
61,"Suwannee","Florida","GOOD SAMARITAN CENTER","1","1","0","0"
61,"Suwannee","Florida","SURREY PLACE CARE CENTER","4","3","1","0"
61,"Suwannee","Florida","SUWANNEE HEALTH AND REHABILITATION CENTER","19","19","0","0"
999,"Unknown","Florida","UNKNOWN","14","14","0","0"
64,"Volusia","Florida","DAYTONA BEACH HEALTH AND REHABILITATION CENTER","1","1","0","0"
64,"Volusia","Florida","GROVES AT ALLIANCE COMMUNITY (THE)","4","3","1","0"
64,"Volusia","Florida","GRAND VILLA OF DELAND","1","1","0","0"
64,"Volusia","Florida","ORANGE CITY NURSING AND REHAB CENTER","1","1","0","0"
64,"Volusia","Florida","AVANTE AT ORMOND BEACH, INC","1","1","0","0"
64,"Volusia","Florida","DELTONA HEALTH CARE","9","9","0","0"
64,"Volusia","Florida","COQUINA CENTER","24","24","0","0"
64,"Volusia","Florida","UNIVERSITY WEST REHABILITATION CENTER","2","2","0","0"
64,"Volusia","Florida","DEBARY HEALTH AND REHABILITATION CENTER","3","3","0","0"
64,"Volusia","Florida","OCEAN VIEW NURSING & REHABILITATION CENTER, LLC","4","4","0","0"
64,"Volusia","Florida","BISHOPS GLEN RETIREMENT CENTER","6","6","0","0"
64,"Volusia","Florida","INDIGO MANOR","1","0","1","0"
64,"Volusia","Florida","WOODLAND TOWERS","1","1","0","0"
64,"Volusia","Florida","BROOKDALE ORMOND BEACH WEST","1","1","0","0"
64,"Volusia","Florida","BISHOP'S GLEN RETIREMENT CENTER","7","7","0","0"
64,"Volusia","Florida","RIDGECREST NURSING AND REHABILITATION CENTER","6","6","0","0"
66,"Walton","Florida","CHAUTAUQUA REHABILITATION AND NURSING CENTER","10","10","0","0"
66,"Walton","Florida","BROOKDALE DESTIN","1","1","0","0"
67,"Washington","Florida","WASHINGTON REHABILITATION AND NURSING CENTER","12","12","0","0"
