"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
52,"Pinellas","Florida","GRAND VILLA OF LARGO","7","7","0","0"
52,"Pinellas","Florida","ROYAL OAKS MANOR","2","2","0","0"
52,"Pinellas","Florida","INN AT FREEDOM SQUARE (THE)","2","2","0","0"
52,"Pinellas","Florida","HEATHER HAVEN II","1","1","0","0"
52,"Pinellas","Florida","HARBORCHASE","1","1","0","0"
52,"Pinellas","Florida","PALM GARDEN OF LARGO","4","4","0","0"
52,"Pinellas","Florida","ADDINGTON PLACE OF EAST LAKE","1","1","0","0"
52,"Pinellas","Florida","PALM GARDEN OF CLEARWATER","2","2","0","0"
52,"Pinellas","Florida","WALTON PLACE","9","9","0","0"
52,"Pinellas","Florida","EGRET COVE CENTER","3","3","0","0"
52,"Pinellas","Florida","BALDOMERO LOPEZ MEMORIAL VETERANS NURSING HOME","12","12","0","0"
52,"Pinellas","Florida","HIGHLAND PINES REHABILITATION CENTER","5","4","1","0"
52,"Pinellas","Florida","NORTH REHABILITATION CENTER","4","4","0","0"
52,"Pinellas","Florida","BARDMOOR OAKS HEALTHCARE AND REHABILITATION CENTER","7","7","0","0"
52,"Pinellas","Florida","EAGLE LAKE NURSING AND REHAB CARE CENTER","2","2","0","0"
52,"Pinellas","Florida","WESTMINSTER PALMS","1","1","0","0"
52,"Pinellas","Florida","CROSS TERRACE REHABILITATION CENTER","2","2","0","0"
52,"Pinellas","Florida","CONSULATE HEALTH CARE OF SAFETY HARBOR","4","4","0","0"
52,"Pinellas","Florida","ANGEL CARE ASSISTED LIVING FACILITY","3","3","0","0"
52,"Pinellas","Florida","LAKESIDE OAKS CARE CENTER","2","2","0","0"
52,"Pinellas","Florida","BAY POINTE NURSING PAVILION","3","3","0","0"
52,"Pinellas","Florida","SEASONS BELLEAIR","4","4","0","0"
52,"Pinellas","Florida","PENINSULA CARE AND REHABILITATION CENTER","15","14","0","0"
52,"Pinellas","Florida","BRENTWOOD SENIOR LIVING AT ST PETE","1","1","0","0"
52,"Pinellas","Florida","OAK MANOR HEALTHCARE & REHABILITATION CENTER","11","11","0","0"
52,"Pinellas","Florida","MARION AND BERNARD L SAMSON NURSING CENTER","2","2","0","0"
52,"Pinellas","Florida","CARRINGTON PLACE OF ST PETE","6","6","0","0"
52,"Pinellas","Florida","GRAND VILLA OF PINELLAS PARK","1","1","0","0"
52,"Pinellas","Florida","HERON HOUSE OF LARGO","1","1","0","0"
52,"Pinellas","Florida","BAYTREE LAKESIDE","2","2","0","0"
52,"Pinellas","Florida","TIERRA PINES CENTER","3","3","0","0"
52,"Pinellas","Florida","VINEYARD INN (THE)","1","1","0","0"
52,"Pinellas","Florida","GULFPORT REHABILITATION CENTER","2","2","0","0"
52,"Pinellas","Florida","BELLEAIR HEALTH CARE CENTER","1","1","0","0"
52,"Pinellas","Florida","PALM GARDEN OF PINELLAS","1","1","0","0"
52,"Pinellas","Florida","KENSINGTON GARDENS REHAB AND NURSING CENTER","5","5","0","0"
52,"Pinellas","Florida","STRATFORD COURT OF PALM HARBOR","6","6","0","0"
52,"Pinellas","Florida","APOLLO HEALTH AND REHABILITATION CENTER","17","17","0","0"
52,"Pinellas","Florida","GRAND VILLA OF CLEARWATER","1","1","0","0"
52,"Pinellas","Florida","CARE CENTER AT PINELLAS PARK, THE","5","5","0","0"
52,"Pinellas","Florida","FREEDOM SQUARE REHABILITATION & NURSING SERVICES","9","9","0","0"
52,"Pinellas","Florida","SYLVAN TERRACE","1","1","0","0"
52,"Pinellas","Florida","SABAL PALMS HEALTH CARE CENTER","2","2","0","0"
52,"Pinellas","Florida","WRIGHTS HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
52,"Pinellas","Florida","ARBOR OAKS AT TYRONE","7","7","0","0"
52,"Pinellas","Florida","WESTMINSTER SUNCOAST","2","2","0","0"
52,"Pinellas","Florida","BON SECOURS MARIA MANOR NURSING CARE CENTER","23","23","0","0"
52,"Pinellas","Florida","ABBEY REHABILITATION AND NURSING CENTER","1","1","0","0"
52,"Pinellas","Florida","BARRINGTON (THE)","1","1","0","0"
52,"Pinellas","Florida","MASONIC HOME OF FLORIDA","1","1","0","0"
52,"Pinellas","Florida","SOUTH HERITAGE HEALTH & REHABILITATION CENTER","1","1","0","0"
52,"Pinellas","Florida","ST. MARK VILLAGE","11","11","0","0"
52,"Pinellas","Florida","SEMINOLE PAVILION REHABILITATION & NURSING SERVICES","28","27","1","0"
53,"Polk","Florida","HAINES CITY REHABILITATION AND NURSING CENTER","7","7","0","0"
53,"Polk","Florida","GRACE HEALTHCARE OF LAKE WALES","1","1","0","0"
53,"Polk","Florida","SPRING LAKE REHABILITATION CENTER","3","3","0","0"
53,"Polk","Florida","OAK HAVEN REHAB AND NURSING CENTER","14","13","0","1"
53,"Polk","Florida","BROOKDALE OAKBRIDGE","1","1","0","0"
53,"Polk","Florida","CONSULATE HEALTH CARE OF WINTER HAVEN","20","20","0","0"
53,"Polk","Florida","LAKE HOWARD HEIGHTS","2","2","0","0"
53,"Polk","Florida","FLORIDA PRESBYTERIAN HOMES INC","5","5","0","0"
53,"Polk","Florida","SPRING HAVEN RETIREMENT COMMUNITY","1","1","0","0"
53,"Polk","Florida","BROOKDALE HIGHLANDS","3","3","0","0"
53,"Polk","Florida","THE GARDENS OF LAKE ALFRED","7","7","0","0"
53,"Polk","Florida","WINTER HAVEN HEALTH AND REHABILITATION CENTER","20","19","1","0"
53,"Polk","Florida","HEARTLAND HEALTH CARE CENTER - BOYNTON BEACH","12","12","0","0"
53,"Polk","Florida","BRANDYWYNE HEALTH CARE CENTER","10","10","0","0"
53,"Polk","Florida","CONSULATE HEALTH CARE AT LAKE PARKER","7","7","0","0"
53,"Polk","Florida","BARTOW CENTER","10","10","0","0"
53,"Polk","Florida","ASTORIA HEALTH AND REHABILITATION CENTER","4","4","0","0"
53,"Polk","Florida","WEDGEWOOD HEALTHCARE CENTER","2","2","0","0"
53,"Polk","Florida","HIGHLANDS LAKE CENTER","31","31","0","0"
53,"Polk","Florida","VALENCIA HILLS HEALTH AND REHABILITATION CENTER","19","19","0","0"
53,"Polk","Florida","GRACE MANOR AT LAKE MORTON, LLC","8","8","0","0"
53,"Polk","Florida","HAWTHORNE INN OF LAKELAND","3","3","0","0"
53,"Polk","Florida","GRAND VILLA OF LAKELAND","1","1","0","0"
53,"Polk","Florida","CONSULATE HEALTH CARE OF LAKELAND","7","7","0","0"
53,"Polk","Florida","HAINES MANOR ALF","1","1","0","0"
53,"Polk","Florida","NEW ERA ASSISTED LIVING","1","1","0","0"
53,"Polk","Florida","LAKELAND MANOR ALF","4","4","0","0"
53,"Polk","Florida","LIFE CARE CENTER OF WINTER HAVEN","1","1","0","0"
53,"Polk","Florida","GROVES CENTER","2","2","0","0"
53,"Polk","Florida","GRACE MANOR SUITES, LLC","1","1","0","0"
53,"Polk","Florida","PALM GARDEN OF WINTER HAVEN","6","6","0","0"
53,"Polk","Florida","SAVANNAH COURT OF BARTOW","1","0","1","0"
54,"Putnam","Florida","FIVE OAKS REST HOME","1","1","0","0"
54,"Putnam","Florida","LAKEWOOD NURSING CENTER","4","4","0","0"
54,"Putnam","Florida","SOLARIS HEALTHCARE PALATKA","5","5","0","0"
57,"Santa Rosa","Florida","SANTA ROSA HEALTH & REHABILITATION CENTER","3","3","0","0"
57,"Santa Rosa","Florida","PRUITTHEALTH - SANTA ROSA","1","1","0","0"
57,"Santa Rosa","Florida","THE TERRACE AT IVEY ACRES OF JAY","1","1","0","0"
57,"Santa Rosa","Florida","SANDY RIDGE HEALTH AND REHABILITATION","1","1","0","0"
57,"Santa Rosa","Florida","BAY BREEZE SENIOR LIVING AND REHABILITATION CENTER","3","3","0","0"
58,"Sarasota","Florida","MAGNOLIA HEALTH AND REHABILITATION CENTER","1","1","0","0"
58,"Sarasota","Florida","BROOKDALE DEER CREEK SARASOTA","8","8","0","0"
58,"Sarasota","Florida","PLYMOUTH HARBOR INC","1","1","0","0"
58,"Sarasota","Florida","BAY VILLAGE OF SARASOTA","1","1","0","0"
58,"Sarasota","Florida","ATRIA SARASOTA","1","1","0","0"
58,"Sarasota","Florida","BENEVA LAKES ASSISTED LIVING CENTER","1","1","0","0"
58,"Sarasota","Florida","HAWTHORNE HEALTH AND REHAB OF SARASOTA","3","3","0","0"
58,"Sarasota","Florida","ARAVILLA","1","1","0","0"
58,"Sarasota","Florida","SPRINGS AT LAKE POINTE WOODS","3","3","0","0"
58,"Sarasota","Florida","HERON CLUB AT PRESTANCIA THE","1","1","0","0"
58,"Sarasota","Florida","TINA'S ALF","2","2","0","0"
58,"Sarasota","Florida","PINES OF SARASOTA","1","1","0","0"
58,"Sarasota","Florida","LILY'S PROMISE, LLC","1","1","0","0"
58,"Sarasota","Florida","SARASOTA MEMORIAL NURSING AND REHABILITATION CENTER","1","1","0","0"
58,"Sarasota","Florida","SARASOTA HEALTH AND REHABILITATION CENTER","9","9","0","0"
58,"Sarasota","Florida","CONSULATE HEALTH CARE OF SARASOTA","2","2","0","0"
58,"Sarasota","Florida","INN AT SARASOTA BAY CLUB","1","1","0","0"
58,"Sarasota","Florida","TARPON POINT NURSING AND REHABILITATION CENTER","25","25","0","0"
58,"Sarasota","Florida","SARASOTA POINT REHABILITATION CENTER","12","12","0","0"
58,"Sarasota","Florida","ANCHIN PAVILION","1","1","0","0"
58,"Sarasota","Florida","CROSSBREEZE CARE CENTER","6","6","0","0"
58,"Sarasota","Florida","ANGELS SENIOR LIVING AT SARASOTA","5","5","0","0"
58,"Sarasota","Florida","THE SPRINGS AT SOUTH BISCAYNE","1","1","0","0"
58,"Sarasota","Florida","THE FOUNTAINS OF HOPE","7","7","0","0"
58,"Sarasota","Florida","SUNSHINE MEADOWS ASSISTED LIVING FACILITY INC","2","2","0","0"
58,"Sarasota","Florida","CABOT RESERVE ON THE GREEN","4","4","0","0"
58,"Sarasota","Florida","HERON EAST","5","5","0","0"
58,"Sarasota","Florida","HARBORCHASE OF VENICE","2","2","0","0"
58,"Sarasota","Florida","BENEVA LAKES HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
59,"Seminole","Florida","ADVENTHEALTH CARE CENTER APOPKA SOUTH","6","6","0","0"
59,"Seminole","Florida","GRACIOUS AGE","2","2","0","0"
59,"Seminole","Florida","PALMS OF LONGWOOD (THE)","2","2","0","0"
59,"Seminole","Florida","MADISON AT OVIEDO","1","1","0","0"
59,"Seminole","Florida","ISLAND LAKE CENTER","1","1","0","0"
59,"Seminole","Florida","PALM GARDEN OF SUN CITY","12","12","0","0"
59,"Seminole","Florida","VILLAGE ON THE GREEN","14","13","0","0"
59,"Seminole","Florida","ARDEN COURTS OF WINTER SPRINGS","1","1","0","0"
59,"Seminole","Florida","EASTBROOKE GARDENS","20","19","0","1"
59,"Seminole","Florida","LAKE MARY HEALTH AND REHABILITATION CENTER","1","1","0","0"
59,"Seminole","Florida","GRAND VILLA OF ALTAMONTE SPRINGS","4","4","0","0"
59,"Seminole","Florida","SPRING HILLS LAKE MARY","2","2","0","0"
59,"Seminole","Florida","HEALTHCARE AND REHAB OF SANFORD","7","7","0","0"
59,"Seminole","Florida","CONSULATE HEALTH CARE AT WEST ALTAMONTE","5","4","1","0"
59,"Seminole","Florida","WATERMARK AT VISTAWILLA, THE","1","1","0","0"
59,"Seminole","Florida","LONGWOOD HEALTH AND REHABILITATION CENTER","4","4","0","0"
59,"Seminole","Florida","LIFE CARE CENTER OF ALTAMONTE SPRINGS","30","29","0","1"
55,"St. Johns","Florida","ALLEGRO - 1101 PLANTATION ISLAND DRIVE","1","1","0","0"
55,"St. Johns","Florida","PONCE THERAPY CARE CENTER, THE","1","1","0","0"
55,"St. Johns","Florida","WESTMINSTER WOODS ON JULINGTON CREEK","2","2","0","0"
55,"St. Johns","Florida","THE LEGACY AT ST JOHNS","1","0","1","0"
55,"St. Johns","Florida","SILVER CREEK, ST AUGUSTINE LLC","2","2","0","0"
55,"St. Johns","Florida","STARLING AT NOCATEE","2","2","0","0"
55,"St. Johns","Florida","SAMANTHA WILSON CARE CENTER","1","1","0","0"
55,"St. Johns","Florida","ST AUGUSTINE HEALTH AND REHABILITATION CENTER","6","6","0","0"
55,"St. Johns","Florida","ST AUGUSTINE CENTER FOR LIVING","1","0","1","0"
55,"St. Johns","Florida","MOULTRIE CREEK NURSING AND REHAB CENTER","7","7","0","0"
56,"St. Lucie","Florida","ABBIEJEAN RUSSELL CARE CENTER LLC","3","3","0","0"
56,"St. Lucie","Florida","VITALITY STAR RESORT ALF LLC","2","2","0","0"
56,"St. Lucie","Florida","LIFE CARE CENTER OF PORT ST. LUCIE","11","11","0","0"
56,"St. Lucie","Florida","FORT PIERCE HEALTH CARE","11","11","0","0"
56,"St. Lucie","Florida","TIFFANY HALL NURSING AND REHAB CENTER","11","9","1","1"
56,"St. Lucie","Florida","THE BROADMOOR ALF","12","12","0","0"
56,"St. Lucie","Florida","LYNMOORE ST LUCIE LAWNWOOD AND MEMORY CARE (THE)","1","1","0","0"
56,"St. Lucie","Florida","SANDGATE GARDENS REHAB AND NURSING CENTER","8","7","1","0"
56,"St. Lucie","Florida","EMERALD HEALTH CARE CENTER","11","11","0","0"
56,"St. Lucie","Florida","LAKE FOREST PARK","2","2","0","0"
56,"St. Lucie","Florida","PARADISE CARE COTTAGE","5","5","0","0"
56,"St. Lucie","Florida","PALM GARDEN OF PORT ST. LUCIE","3","3","0","0"
56,"St. Lucie","Florida","PORT ST. LUCIE REHABILITATION AND HEALTHCARE","21","19","1","1"
56,"St. Lucie","Florida","THE GARDENS OF PORT ST LUCIE","1","1","0","0"
56,"St. Lucie","Florida","ATRIA PORT ST LUCIE","1","1","0","0"
60,"Sumter","Florida","SERENADES IN THE VILLAGES","1","1","0","0"
60,"Sumter","Florida","BUFFALO CROSSING HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
60,"Sumter","Florida","CYPRESS CARE CENTER","4","3","1","0"
60,"Sumter","Florida","HARBORCHASE OF VILLAGES CROSSING","1","1","0","0"
60,"Sumter","Florida","OSPREY POINT NURSING CENTER","1","1","0","0"
60,"Sumter","Florida","TRINITY SPRINGS","3","3","0","0"
61,"Suwannee","Florida","SURREY PLACE CARE CENTER","7","6","1","0"
61,"Suwannee","Florida","GOOD SAMARITAN CENTER","10","8","0","2"
61,"Suwannee","Florida","DACIER MANOR","1","1","0","0"
61,"Suwannee","Florida","SUWANNEE HEALTH AND REHABILITATION CENTER","19","19","0","0"
NA,"Total Deaths","Florida","County","Deaths in Residents","Deaths in Staff","Deaths Under Investigation","08/21/2020"
999,"Unknown","Florida","UNKNOWN","10","10","0","0"
64,"Volusia","Florida","BISHOP'S GLEN RETIREMENT CENTER","7","7","0","0"
64,"Volusia","Florida","INDIGO MANOR","1","0","1","0"
64,"Volusia","Florida","GRAND VILLA OF DELAND","2","2","0","0"
64,"Volusia","Florida","INDIGO PALMS","1","1","0","0"
64,"Volusia","Florida","WOODLAND TOWERS","2","2","0","0"
64,"Volusia","Florida","DEBARY HEALTH AND REHABILITATION CENTER","3","3","0","0"
64,"Volusia","Florida","ORANGE CITY NURSING AND REHAB CENTER","2","2","0","0"
64,"Volusia","Florida","COASTAL HEALTH AND REHABILITATION CENTER","4","3","0","1"
64,"Volusia","Florida","BISHOPS GLEN RETIREMENT CENTER","6","6","0","0"
64,"Volusia","Florida","OCEAN VIEW NURSING & REHABILITATION CENTER, LLC","6","6","0","0"
64,"Volusia","Florida","UNIVERSITY WEST REHABILITATION CENTER","4","4","0","0"
64,"Volusia","Florida","AVANTE AT ORMOND BEACH, INC","7","6","1","0"
64,"Volusia","Florida","EVERGREEN ALF","1","1","0","0"
64,"Volusia","Florida","DELTONA HEALTH CARE","10","10","0","0"
64,"Volusia","Florida","COQUINA CENTER","24","24","0","0"
64,"Volusia","Florida","DAYTONA BEACH HEALTH AND REHABILITATION CENTER","2","2","0","0"
64,"Volusia","Florida","RIDGECREST NURSING AND REHABILITATION CENTER","9","9","0","0"
64,"Volusia","Florida","GROVES AT ALLIANCE COMMUNITY (THE)","4","3","1","0"
64,"Volusia","Florida","BROOKDALE ORMOND BEACH WEST","1","1","0","0"
66,"Walton","Florida","GRAND BOULEVARD HEALTH AND REHABILITATION CENTER","1","1","0","0"
66,"Walton","Florida","CHAUTAUQUA REHABILITATION AND NURSING CENTER","10","10","0","0"
66,"Walton","Florida","BROOKDALE DESTIN","1","1","0","0"
67,"Washington","Florida","WASHINGTON REHABILITATION AND NURSING CENTER","12","12","0","0"
